TimestampMarket,TotalEquity,TotalContributions,IncomeValue,SwingEquity,SwingCash,SwingMarketValue,TaxReserve,IncomeWeight,TargetIncomeWeight,OpenPositions,PendingEntries,ActiveRisk
2025-07-22T13:00:00-04:00,7819.32271121,1443.34000000,559.62772853,7259.69498268,0.18628510,4920.55240000,2338.95629757,0.1021150205,0.1250000000,3,0,224.78369414
2025-07-22T13:15:00-04:00,7924.87534780,1443.34000000,560.65616513,7364.21918268,0.18628510,5025.07660000,2338.95629757,0.1003695471,0.1250000000,3,1,224.78369414
2025-07-22T13:30:00-04:00,7926.81237425,1443.34000000,560.10239158,7366.70998268,0.18628510,5027.56740000,2338.95629757,0.1002356510,0.1250000000,3,1,224.78369414
2025-07-22T13:45:00-04:00,7954.49109933,1443.34000000,560.02011665,7394.47098268,0.18628510,5055.32840000,2338.95629757,0.0997269426,0.1250000000,3,0,224.78369414
2025-07-22T14:00:00-04:00,8016.78949933,1443.34000000,560.02011665,7456.76938268,0.18628510,5117.62680000,2338.95629757,0.0986327172,0.1250000000,3,3,224.78369414
2025-07-22T14:15:00-04:00,8058.26497425,1443.34000000,560.10239158,7498.16258268,0.18628510,5159.02000000,2338.95629757,0.0979318346,0.1250000000,3,1,224.78369414
2025-07-22T14:30:00-04:00,8027.66863730,1443.34000000,560.57705462,7467.09158268,0.18628510,5127.94900000,2338.95629757,0.0985419935,0.1250000000,3,3,224.78369414
2025-07-22T14:45:00-04:00,8018.61556882,1443.34000000,560.81438614,7457.80118268,0.18628510,5118.65860000,2338.95629757,0.0987408504,0.1250000000,3,2,224.78369414
2025-07-22T15:00:00-04:00,8027.56174512,1443.34000000,560.42516245,7467.13658268,0.18628510,5127.99400000,2338.95629757,0.0985171441,0.1250000000,3,2,224.78369414
2025-07-22T15:15:00-04:00,8038.01172679,1443.34000000,560.49794411,7477.51378268,0.18628510,5138.37120000,2338.95629757,0.0983492705,0.1250000000,3,3,224.78369414
2025-07-22T15:30:00-04:00,8048.62285831,1443.34000000,560.73527564,7487.88758268,0.18628510,5148.74500000,2338.95629757,0.0982080599,0.1250000000,3,2,224.78369414
2025-07-22T15:45:00-04:00,8089.51919527,1443.34000000,560.26061259,7529.25858268,0.18628510,5190.11600000,2338.95629757,0.0974270906,0.1250000000,3,2,224.78369414
2025-07-23T09:30:00-04:00,7892.59675324,1443.34000000,559.94417056,7332.65258268,0.18628510,4993.51000000,2338.95629757,0.1008247068,0.1250000000,3,3,0.12058753
2025-07-23T09:45:00-04:00,7816.80763793,1443.34000000,559.31128651,7257.49635143,0.10377060,4920.19860000,2337.19398082,0.1020712995,0.1250000000,3,3,161.27636584
2025-07-23T10:00:00-04:00,7810.53657190,1443.34000000,558.99484448,7251.54172743,0.10377060,4914.24397600,2337.19398082,0.1021304322,0.1250000000,3,2,161.27636584
2025-07-23T10:15:00-04:00,7735.80090948,1443.34000000,559.86506006,7175.93584943,0.10377060,4838.63809800,2337.19398082,0.1037054684,0.1250000000,3,2,161.27636584
2025-07-23T10:30:00-04:00,7765.59316808,1443.34000000,559.55336466,7206.03980343,0.10377060,4868.74205200,2337.19398082,0.1030788904,0.1250000000,3,1,161.27636584
2025-07-23T10:45:00-04:00,7815.40750420,1443.34000000,559.94575277,7255.46175143,0.10377060,4918.16400000,2337.19398082,0.1022132033,0.1250000000,3,1,161.15577831
2025-07-23T11:00:00-04:00,7790.49557713,1443.34000000,560.16093335,7230.33464378,3.49639486,4889.55600000,2337.28224892,0.1027212580,0.1250000000,2,2,161.15577831
2025-07-23T11:15:00-04:00,7878.23187739,1443.34000000,560.41883361,7317.81304378,3.49639486,4977.03440000,2337.28224892,0.1011412973,0.1250000000,2,0,161.15577831
2025-07-23T11:30:00-04:00,7806.39108789,1443.34000000,560.49794411,7245.89314378,3.49639486,4905.11450000,2337.28224892,0.1024843280,0.1250000000,2,2,161.15577831
2025-07-23T11:45:00-04:00,7776.67693374,1443.34000000,561.20835647,7215.46857727,5.03874912,4873.13800000,2337.29182815,0.1031749629,0.1250000000,1,1,161.15577831
2025-07-23T12:00:00-04:00,7785.10027070,1443.34000000,560.73369343,7224.36657727,5.03874912,4882.03600000,2337.29182815,0.1029283058,0.1250000000,1,0,161.15577831
2025-07-23T12:15:00-04:00,7733.46368986,1443.34000000,560.26061259,7173.20307727,5.03874912,4830.87250000,2337.29182815,0.1038255687,0.1250000000,1,1,161.15577831
2025-07-23T12:30:00-04:00,7707.11214857,1443.34000000,560.73527564,7146.37687293,4870.04680620,0.00000000,2276.33006674,0.1032512937,0.1250000000,0,1,0.00000000
2025-07-23T12:45:00-04:00,7715.51499612,1443.34000000,560.89191444,7154.62308168,1.34301495,4876.95000000,2276.33006674,0.1031205818,0.1250000000,1,0,108.80711984
2025-07-23T13:00:00-04:00,7739.15310395,1443.34000000,560.74002227,7178.41308168,1.34301495,4900.74000000,2276.33006674,0.1026465654,0.1250000000,1,0,108.80711984
2025-07-23T13:15:00-04:00,7775.12131956,1443.34000000,561.02323788,7214.09808168,1.34301495,4936.42500000,2276.33006674,0.1020266477,0.1250000000,1,1,108.80711984
2025-07-23T13:30:00-04:00,7802.26983087,1443.34000000,561.28904919,7240.98078168,1.34301495,4963.30770000,2276.33006674,0.1015735012,0.1250000000,1,1,108.80711984
2025-07-23T13:45:00-04:00,7822.43595351,1443.34000000,561.23367183,7261.20228168,1.34301495,4983.52920000,2276.33006674,0.1011941862,0.1250000000,1,0,108.80711984
2025-07-23T14:00:00-04:00,7837.95426239,1443.34000000,561.52638071,7276.42788168,1.34301495,4998.75480000,2276.33006674,0.1009644595,0.1250000000,1,1,0.00000000
2025-07-23T14:15:00-04:00,7894.49535188,1443.34000000,561.44727020,7333.04808168,1.34301495,5055.37500000,2276.33006674,0.0999342742,0.1250000000,1,3,0.00000000
2025-07-23T14:30:00-04:00,7894.64882627,1443.34000000,561.60074459,7333.04808168,1.34301495,5055.37500000,2276.33006674,0.0999588611,0.1250000000,1,1,0.00000000
2025-07-23T14:45:00-04:00,7882.76277780,1443.34000000,561.60074459,7321.16203322,0.54446648,5044.28750000,2276.33006674,0.1001707812,0.1250000000,2,2,0.02555307
2025-07-23T15:00:00-04:00,7921.78831683,1443.34000000,561.60549122,7360.18282562,5003.94194346,0.80500000,2355.43588216,0.1008929093,0.1250000000,1,2,0.02555307
2025-07-23T15:15:00-04:00,7920.80427192,1443.34000000,561.53270955,7359.27156237,5.94125221,4997.89442800,2355.43588216,0.1008976711,0.1250000000,3,1,149.83383063
2025-07-23T15:30:00-04:00,7917.40859000,1443.34000000,561.60865564,7355.79993437,5.94125221,4994.42280000,2355.43588216,0.1009729255,0.1250000000,3,2,149.83383063
2025-07-23T15:45:00-04:00,7967.43299460,1443.34000000,561.84282274,7405.59017187,1.38783971,5048.76645000,2355.43588216,0.1001145958,0.1250000000,4,2,149.90162620
2025-07-24T09:30:00-04:00,7967.01924507,1443.34000000,560.69691019,7406.32233487,4.50858183,5046.40420000,2355.40955304,0.0999173038,0.1250000000,3,3,149.83383063
2025-07-24T09:45:00-04:00,7959.95313208,1443.34000000,560.53829721,7399.41483487,4.50858183,5039.49670000,2355.40955304,0.1000149770,0.1250000000,3,3,149.83383063
2025-07-24T10:00:00-04:00,7976.82829286,1443.34000000,559.57075798,7417.25753487,4.50858183,5057.33940000,2355.40955304,0.0995426215,0.1250000000,3,0,149.83383063
2025-07-24T10:15:00-04:00,7957.54219312,1443.34000000,560.06245824,7397.47973487,4.50858183,5037.56160000,2355.40955304,0.0999730807,0.1250000000,3,1,149.80860300
2025-07-24T10:30:00-04:00,8000.10682559,1443.34000000,560.45899071,7439.64783487,4.50858183,5079.72970000,2355.40955304,0.0992894683,0.1250000000,3,2,149.80827756
2025-07-24T10:45:00-04:00,8065.05436892,1443.34000000,560.77621669,7504.27815223,5.33892570,5143.51100000,2355.42822653,0.0982159256,0.1250000000,2,3,149.80827756
2025-07-24T11:00:00-04:00,8077.57556357,1443.34000000,561.02841134,7516.54715223,5.33892570,5155.78000000,2355.42822653,0.0980450831,0.1250000000,2,2,1.66732437
2025-07-24T11:15:00-04:00,8086.23698190,1443.34000000,560.93482967,7525.30215223,5.33892570,5164.53500000,2355.42822653,0.0978805704,0.1250000000,2,0,1.66732437
2025-07-24T11:30:00-04:00,8048.42628840,1443.34000000,561.01413617,7487.41215223,5.33892570,5126.64500000,2355.42822653,0.0985445858,0.1250000000,2,1,1.66732437
2025-07-24T11:45:00-04:00,8014.18582757,1443.34000000,561.27267534,7452.91315223,5.33892570,5092.14600000,2355.42822653,0.0991865556,0.1250000000,2,0,1.66732437
2025-07-24T12:00:00-04:00,7996.74044943,1443.34000000,560.53829721,7436.20215223,5.33892570,5075.43500000,2355.42822653,0.0993631047,0.1250000000,2,0,1.66732437
2025-07-24T12:15:00-04:00,8034.12544943,1443.34000000,560.53829721,7473.58715223,5.33892570,5112.82000000,2355.42822653,0.0987089600,0.1250000000,2,0,1.66732437
2025-07-24T12:30:00-04:00,8009.57406242,1443.34000000,560.69691019,7448.87715223,5.33892570,5088.11000000,2355.42822653,0.0991656258,0.1250000000,2,0,1.66732437
2025-07-24T12:45:00-04:00,8002.71343380,1443.34000000,560.86028157,7441.85315223,5.33892570,5081.08600000,2355.42822653,0.0993150268,0.1250000000,2,0,1.66732437
2025-07-24T13:00:00-04:00,8042.19012736,1443.34000000,561.48997513,7480.70015223,5.33892570,5119.93300000,2355.42822653,0.0987363257,0.1250000000,2,1,1.66732437
2025-07-24T13:15:00-04:00,7993.24851437,1443.34000000,561.33136214,7431.91715223,5.33892570,5071.15000000,2355.42822653,0.0995653166,0.1250000000,2,0,1.66732437
2025-07-24T13:30:00-04:00,8001.66212736,1443.34000000,561.48997513,7440.17215223,5.33892570,5079.40500000,2355.42822653,0.0994450434,0.1250000000,2,1,1.66732437
2025-07-24T13:45:00-04:00,8014.97476985,1443.34000000,561.32501762,7453.64975223,5.33892570,5092.88260000,2355.42822653,0.0991819774,0.1250000000,2,0,1.66732437
2025-07-24T14:00:00-04:00,8059.03280523,1443.34000000,561.73265300,7497.30015223,5.33892570,5136.53300000,2355.42822653,0.0984873066,0.1250000000,2,1,1.66732437
2025-07-24T14:15:00-04:00,8085.35028196,1443.34000000,561.64382973,7523.70645223,5.33892570,5162.93930000,2355.42822653,0.0980194537,0.1250000000,2,0,1.66732437
2025-07-24T14:30:00-04:00,8045.86574035,1443.34000000,561.64858812,7484.21715223,5.33892570,5123.45000000,2355.42822653,0.0987004227,0.1250000000,2,0,1.66732437
2025-07-24T14:45:00-04:00,8037.71143385,1443.34000000,561.56928162,7476.14215223,5.33892570,5115.37500000,2355.42822653,0.0988281050,0.1250000000,2,1,1.66732437
2025-07-24T15:00:00-04:00,8075.53891261,1443.34000000,561.65176038,7513.88715223,5.33892570,5153.12000000,2355.42822653,0.0981889672,0.1250000000,2,1,1.66732437
2025-07-24T15:15:00-04:00,8078.57059271,1443.34000000,561.84844048,7516.72215223,5.33892570,5155.95500000,2355.42822653,0.0981713200,0.1250000000,2,2,1.66732437
2025-07-24T15:30:00-04:00,8087.90739309,1443.34000000,561.75168656,7526.15570653,0.20748000,5170.52000000,2355.42822653,0.0979945448,0.1250000000,3,0,1.77570948
2025-07-24T15:45:00-04:00,8066.43636197,1443.34000000,561.33136214,7505.10499982,5.26826968,5144.45000000,2355.38673014,0.0982886507,0.1250000000,2,3,1.66732437
