TimestampMarket,TotalEquity,TotalContributions,IncomeValue,SwingEquity,SwingCash,SwingMarketValue,TaxReserve,IncomeWeight,TargetIncomeWeight,OpenPositions,PendingEntries,ActiveRisk
2025-06-09T12:45:00-04:00,5399.87979820,1300.00000000,475.81901752,4924.06078068,0.23870321,3438.43780000,1485.38427748,0.1215530877,0.1250000000,4,2,89.97139196
2025-06-09T13:00:00-04:00,5420.74882498,1300.00000000,475.80664430,4944.94218068,0.23870321,3459.31920000,1485.38427748,0.1209053541,0.1250000000,4,2,81.50366228
2025-06-09T13:15:00-04:00,5427.21341799,1300.00000000,475.68153730,4951.53188068,0.23870321,3465.90890000,1485.38427748,0.1206753313,0.1250000000,4,1,81.48756518
2025-06-09T13:30:00-04:00,5412.75899820,1300.00000000,475.81901752,4936.93998068,0.23870321,3451.31700000,1485.38427748,0.1211544738,0.1250000000,4,0,81.48756518
2025-06-09T13:45:00-04:00,5400.87867841,1300.00000000,475.95649773,4924.92218068,0.23870321,3439.29920000,1485.38427748,0.1215571902,0.1250000000,4,1,81.48756518
2025-06-09T14:00:00-04:00,5399.84419820,1300.00000000,475.81901752,4924.02518068,0.23870321,3438.40220000,1485.38427748,0.1215541932,0.1250000000,4,0,81.48756518
2025-06-09T14:15:00-04:00,5412.67869820,1300.00000000,475.81901752,4936.85968068,0.23870321,3451.23670000,1485.38427748,0.1211569510,0.1250000000,4,0,81.48756518
2025-06-09T14:30:00-04:00,5411.76573983,1300.00000000,475.54405709,4936.22168274,287.77675451,3156.87610000,1491.56882824,0.1213061659,0.1250000000,3,0,81.48756518
2025-06-09T14:45:00-04:00,5414.97657348,1300.00000000,475.83139073,4939.14518274,287.77675451,3159.79960000,1491.56882824,0.1212801273,0.1250000000,3,1,81.48756518
2025-06-09T15:00:00-04:00,5415.00001515,1300.00000000,475.75027741,4939.24973774,0.70160951,3446.97930000,1491.56882824,0.1212587286,0.1250000000,4,1,88.20503315
2025-06-09T15:15:00-04:00,5420.34331686,1300.00000000,475.56467912,4944.77863774,0.70160951,3452.50820000,1491.56882824,0.1210465708,0.1250000000,4,1,88.20503315
2025-06-09T15:30:00-04:00,5417.75417451,1300.00000000,475.33783677,4942.41633774,0.70160951,3450.14590000,1491.56882824,0.1210686187,0.1250000000,4,0,88.20503315
2025-06-09T15:45:00-04:00,5416.19709105,1300.00000000,474.85665602,4941.34043503,1.33855065,3448.42720000,1491.57468438,0.1209942274,0.1250000000,3,1,88.20503315
2025-06-10T09:30:00-04:00,5493.59477233,1300.00000000,475.68153730,5017.91323503,1.33855065,3525.00000000,1491.57468438,0.1188603572,0.1250000000,3,3,9.72685525
2025-06-10T09:45:00-04:00,5560.43622576,1300.00000000,475.77089944,5084.66532632,3207.20776266,328.71520000,1548.74236366,0.1185960135,0.1250000000,2,2,9.72685525
2025-06-10T10:00:00-04:00,5576.96150295,1300.00000000,475.95649773,5101.00500522,6.51424156,3545.74840000,1548.74236366,0.1181555624,0.1250000000,4,1,49.67259208
2025-06-10T10:15:00-04:00,5601.91569016,1300.00000000,476.21908494,5125.69660522,6.51424156,3570.44000000,1548.74236366,0.1174928992,0.1250000000,4,2,49.67259208
2025-06-10T10:30:00-04:00,5602.15184306,1300.00000000,476.02523784,5126.12660522,6.51424156,3570.87000000,1548.74236366,0.1174382308,0.1250000000,4,2,49.67259208
