TimestampMarket,TotalEquity,TotalContributions,IncomeValue,SwingEquity,SwingCash,SwingMarketValue,TaxReserve,IncomeWeight,TargetIncomeWeight,OpenPositions,PendingEntries,ActiveRisk
2026-01-02T09:30:00-05:00,1298.12103804,1300.00000000,162.21951855,1135.90151950,1135.90151950,0.00000000,0.00000000,0.1249648637,0.1250000000,0,0,0.00000000
2026-01-02T09:45:00-05:00,1298.32954642,1300.00000000,162.42802693,1135.90151950,1135.90151950,0.00000000,0.00000000,0.1251053921,0.1250000000,0,0,0.00000000
2026-01-02T10:00:00-05:00,1297.56327813,1300.00000000,161.66175863,1135.90151950,1135.90151950,0.00000000,0.00000000,0.1245887282,0.1250000000,0,0,0.00000000
2026-01-02T10:15:00-05:00,1296.88979607,1300.00000000,160.98827657,1135.90151950,1135.90151950,0.00000000,0.00000000,0.1241341223,0.1250000000,0,0,0.00000000
2026-01-02T10:30:00-05:00,1297.53095933,1300.00000000,161.62943984,1135.90151950,1135.90151950,0.00000000,0.00000000,0.1245669236,0.1250000000,0,0,0.00000000
2026-01-02T10:45:00-05:00,1296.14020845,1300.00000000,160.23868895,1135.90151950,1135.90151950,0.00000000,0.00000000,0.1236275890,0.1250000000,0,0,0.00000000
2026-01-02T11:00:00-05:00,1296.24446264,1300.00000000,160.34294314,1135.90151950,1135.90151950,0.00000000,0.00000000,0.1236980738,0.1250000000,0,0,0.00000000
2026-01-02T11:15:00-05:00,1296.28199414,1300.00000000,160.38047465,1135.90151950,1135.90151950,0.00000000,0.00000000,0.1237234455,0.1250000000,0,0,0.00000000
2026-01-02T11:30:00-05:00,1296.19233554,1300.00000000,160.29081605,1135.90151950,1135.90151950,0.00000000,0.00000000,0.1236628328,0.1250000000,0,0,0.00000000
2026-01-02T11:45:00-05:00,1295.98382716,1300.00000000,160.08230767,1135.90151950,1135.90151950,0.00000000,0.00000000,0.1235218406,0.1250000000,0,0,0.00000000
2026-01-02T12:00:00-05:00,1296.28303669,1300.00000000,160.38151719,1135.90151950,1135.90151950,0.00000000,0.00000000,0.1237241502,0.1250000000,0,0,0.00000000
2026-01-02T12:15:00-05:00,1296.27052618,1300.00000000,160.36900669,1135.90151950,1135.90151950,0.00000000,0.00000000,0.1237156932,0.1250000000,0,0,0.00000000
2026-01-02T12:30:00-05:00,1296.19233554,1300.00000000,160.29081605,1135.90151950,1135.90151950,0.00000000,0.00000000,0.1236628328,0.1250000000,0,0,0.00000000
2026-01-02T12:45:00-05:00,1295.87957297,1300.00000000,159.97805348,1135.90151950,1135.90151950,0.00000000,0.00000000,0.1234513274,0.1250000000,0,0,0.00000000
2026-01-02T13:00:00-05:00,1295.87905170,1300.00000000,159.97753221,1135.90151950,1135.90151950,0.00000000,0.00000000,0.1234509748,0.1250000000,0,0,0.00000000
2026-01-02T13:15:00-05:00,1295.96089124,1300.00000000,160.05937175,1135.90151950,1135.90151950,0.00000000,0.00000000,0.1235063286,0.1250000000,0,0,0.00000000
2026-01-02T13:30:00-05:00,1295.98382716,1300.00000000,160.08230767,1135.90151950,1135.90151950,0.00000000,0.00000000,0.1235218406,0.1250000000,0,0,0.00000000
2026-01-02T13:45:00-05:00,1295.72319169,1300.00000000,159.82167219,1135.90151950,1135.90151950,0.00000000,0.00000000,0.1233455365,0.1250000000,0,0,0.00000000
2026-01-02T14:00:00-05:00,1296.32265328,1300.00000000,160.42113378,1135.90151950,1135.90151950,0.00000000,0.00000000,0.1237509299,0.1250000000,0,0,0.00000000
2026-01-02T14:15:00-05:00,1296.45297101,1300.00000000,160.55145152,1135.90151950,1135.90151950,0.00000000,0.00000000,0.1238390093,0.1250000000,0,0,0.00000000
2026-01-02T14:30:00-05:00,1296.63541585,1300.00000000,160.73389635,1135.90151950,1135.90151950,0.00000000,0.00000000,0.1239622907,0.1250000000,0,0,0.00000000
2026-01-02T14:45:00-05:00,1296.40084392,1300.00000000,160.49932442,1135.90151950,1135.90151950,0.00000000,0.00000000,0.1238037797,0.1250000000,0,0,0.00000000
2026-01-02T15:00:00-05:00,1296.55722520,1300.00000000,160.65570571,1135.90151950,1135.90151950,0.00000000,0.00000000,0.1239094601,0.1250000000,0,0,0.00000000
2026-01-02T15:15:00-05:00,1296.63541585,1300.00000000,160.73389635,1135.90151950,1135.90151950,0.00000000,0.00000000,0.1239622907,0.1250000000,0,0,0.00000000
2026-01-02T15:30:00-05:00,1296.40084392,1300.00000000,160.49932442,1135.90151950,1135.90151950,0.00000000,0.00000000,0.1238037797,0.1250000000,0,0,0.00000000
2026-01-02T15:45:00-05:00,1296.29658973,1300.00000000,160.39507023,1135.90151950,1135.90151950,0.00000000,0.00000000,0.1237333119,0.1250000000,0,0,0.00000000
2026-01-05T09:30:00-05:00,1297.59976710,1300.00000000,161.69824760,1135.90151950,1135.90151950,0.00000000,0.00000000,0.1246133451,0.1250000000,0,0,0.00000000
2026-01-05T09:45:00-05:00,1297.50593833,1300.00000000,161.60441883,1135.90151950,1135.90151950,0.00000000,0.00000000,0.1245500418,0.1250000000,0,0,0.00000000
2026-01-05T10:00:00-05:00,1297.78221193,1300.00000000,161.88069243,1135.90151950,1135.90151950,0.00000000,0.00000000,0.1247364087,0.1250000000,0,0,0.00000000
2026-01-05T10:15:00-05:00,1297.93859321,1300.00000000,162.03707372,1135.90151950,1135.90151950,0.00000000,0.00000000,0.1248418643,0.1250000000,0,0,0.00000000
2026-01-05T10:30:00-05:00,1297.86040257,1300.00000000,161.95888307,1135.90151950,1135.90151950,0.00000000,0.00000000,0.1247891397,0.1250000000,0,0,0.00000000
2026-01-05T10:45:00-05:00,1297.93859321,1300.00000000,162.03707372,1135.90151950,1135.90151950,0.00000000,0.00000000,0.1248418643,0.1250000000,0,0,0.00000000
2026-01-05T11:00:00-05:00,1297.99072031,1300.00000000,162.08920081,1135.90151950,1135.90151950,0.00000000,0.00000000,0.1248770105,0.1250000000,0,0,0.00000000
2026-01-05T11:15:00-05:00,1298.05900680,1300.00000000,162.15748730,1135.90151950,1135.90151950,0.00000000,0.00000000,0.1249230478,0.1250000000,0,0,0.00000000
2026-01-05T11:30:00-05:00,1298.06630459,1300.00000000,162.16478510,1135.90151950,1135.90151950,0.00000000,0.00000000,0.1249279675,0.1250000000,0,0,0.00000000
2026-01-05T11:45:00-05:00,1298.00740098,1300.00000000,162.10588148,1135.90151950,1135.90151950,0.00000000,0.00000000,0.1248882567,0.1250000000,0,0,0.00000000
2026-01-05T12:00:00-05:00,1298.01678385,1300.00000000,162.11526436,1135.90151950,1135.90151950,0.00000000,0.00000000,0.1248945825,0.1250000000,0,0,0.00000000
2026-01-05T12:15:00-05:00,1297.86040257,1300.00000000,161.95888307,1135.90151950,1135.90151950,0.00000000,0.00000000,0.1247891397,0.1250000000,0,0,0.00000000
2026-01-05T12:30:00-05:00,1297.83433902,1300.00000000,161.93281953,1135.90151950,1135.90151950,0.00000000,0.00000000,0.1247715634,0.1250000000,0,0,0.00000000
2026-01-05T12:45:00-05:00,1297.83433902,1300.00000000,161.93281953,1135.90151950,1135.90151950,0.00000000,0.00000000,0.1247715634,0.1250000000,0,0,0.00000000
2026-01-05T13:00:00-05:00,1297.75562711,1300.00000000,161.85410761,1135.90151950,1135.90151950,0.00000000,0.00000000,0.1247184788,0.1250000000,0,0,0.00000000
2026-01-05T13:15:00-05:00,1297.75614838,1300.00000000,161.85462889,1135.90151950,1135.90151950,0.00000000,0.00000000,0.1247188303,0.1250000000,0,0,0.00000000
2026-01-05T13:30:00-05:00,1297.91252966,1300.00000000,162.01101017,1135.90151950,1135.90151950,0.00000000,0.00000000,0.1248242901,0.1250000000,0,0,0.00000000
2026-01-05T13:45:00-05:00,1297.83433902,1300.00000000,161.93281953,1135.90151950,1135.90151950,0.00000000,0.00000000,0.1247715634,0.1250000000,0,0,0.00000000
2026-01-05T14:00:00-05:00,1297.83433902,1300.00000000,161.93281953,1135.90151950,1135.90151950,0.00000000,0.00000000,0.1247715634,0.1250000000,0,0,0.00000000
2026-01-05T14:15:00-05:00,1297.72695721,1300.00000000,161.82543771,1135.90151950,1135.90151950,0.00000000,0.00000000,0.1246991417,0.1250000000,0,0,0.00000000
2026-01-05T14:30:00-05:00,1297.57370355,1300.00000000,161.67218405,1135.90151950,1135.90151950,0.00000000,0.00000000,0.1245957618,0.1250000000,0,0,0.00000000
2026-01-05T14:45:00-05:00,1297.70350002,1300.00000000,161.80198052,1135.90151950,1135.90151950,0.00000000,0.00000000,0.1246833198,0.1250000000,0,0,0.00000000
2026-01-05T15:00:00-05:00,1297.78221193,1300.00000000,161.88069243,1135.90151950,1135.90151950,0.00000000,0.00000000,0.1247364087,0.1250000000,0,0,0.00000000
2026-01-05T15:15:00-05:00,1297.75666965,1300.00000000,161.85515016,1135.90151950,1135.90151950,0.00000000,0.00000000,0.1247191819,0.1250000000,0,0,0.00000000
2026-01-05T15:30:00-05:00,1297.77960557,1300.00000000,161.87808608,1135.90151950,1135.90151950,0.00000000,0.00000000,0.1247346509,0.1250000000,0,0,0.00000000
2026-01-05T15:45:00-05:00,1297.59976710,1300.00000000,161.69824760,1135.90151950,1135.90151950,0.00000000,0.00000000,0.1246133451,0.1250000000,0,0,0.00000000
2026-01-06T09:30:00-05:00,1298.19922869,1300.00000000,162.29770919,1135.90151950,1135.90151950,0.00000000,0.00000000,0.1250175671,0.1250000000,0,0,0.00000000
2026-01-06T09:45:00-05:00,1298.48592771,1300.00000000,162.58440821,1135.90151950,1135.90151950,0.00000000,0.00000000,0.1252107587,0.1250000000,0,0,0.00000000
2026-01-06T10:00:00-05:00,1298.48592771,1300.00000000,162.58440821,1135.90151950,1135.90151950,0.00000000,0.00000000,0.1252107587,0.1250000000,0,0,0.00000000
2026-01-06T10:15:00-05:00,1298.58966062,1300.00000000,162.68814113,1135.90151950,1135.90151950,0.00000000,0.00000000,0.1252806380,0.1250000000,0,0,0.00000000
2026-01-06T10:30:00-05:00,1298.48592771,1300.00000000,162.58440821,1135.90151950,1135.90151950,0.00000000,0.00000000,0.1252107587,0.1250000000,0,0,0.00000000
2026-01-06T10:45:00-05:00,1298.35196107,1300.00000000,162.45044158,1135.90151950,1135.90151950,0.00000000,0.00000000,0.1251204962,0.1250000000,0,0,0.00000000
